year,mmsi,gear_type,total_hours,total_fishing_hours,fishing_hours_eez,fishing_hours_falkland,fishing_hours_hs
2014,701000892,trawlers,740.0986111111113,112.47902777777779,112.47902777777779,0,0
2015,701000794,trawlers,8517.656666666464,874.9329166666653,874.9329166666653,0,0
2015,701000617,trawlers,8453.51124999983,2939.5022222222296,2690.8615277777885,0,0
2014,701007021,trawlers,5549.830833333341,1045.1191666666664,1045.1191666666664,0,0
2015,701006151,trawlers,3506.9211111110967,1098.3541666666677,880.7106944444455,217.6434722222223,0
2015,701006609,trawlers,7029.7366666663565,340.24763888888816,259.7566666666662,80.49097222222225,0
2016,701000852,squid_jigger,4365.201666666596,1190.6909722222206,1190.6909722222206,0,0
2014,701000945,squid_jigger,4015.537777777769,936.582777777777,743.646666666667,182.05083333333334,10.885277777777777
2014,701000900,trawlers,7881.339583333332,938.8954166666668,938.8954166666668,0,0
2014,701024000,trawlers,8760.903749999703,5754.035138888788,5624.922499999903,0,129.1126388888889
2016,701006468,trawlers,8553.90999999993,2946.168749999986,2946.168749999986,0,0
2016,701000819,drifting_longlines,4608.6176388888925,883.6255555555558,883.6255555555558,0,0
2016,701006055,trawlers,3530.692222222223,1035.8076388888915,1035.8076388888915,0,0
2014,701006201,trawlers,8293.075833333294,4988.1512500000035,3904.452222222225,0,0
2016,701006005,trawlers,7215.521388888417,1495.1394444444243,1495.1394444444243,0,0
2015,701000852,squid_jigger,1245.4497222222226,494.9993055555557,494.9993055555557,0,0
2015,701000947,fixed_gear,4258.044861111065,1154.4023611111154,1154.4023611111154,0,0
2015,701000717,drifting_longlines,8715.89069444434,2960.63958333332,2643.8793055555507,316.7602777777778,0
2016,701079000,trawlers,5050.074722222039,2810.545138888838,2810.545138888838,0,0
2014,701000620,trawlers,8271.593611111126,4218.460694444444,4218.460694444444,0,0
2015,701000652,trawlers,8763.030416666596,3469.791805555519,3469.791805555519,0,0
2014,701000772,trawlers,7750.552083333348,2967.960833333335,2967.960833333335,0,0
2014,701000794,trawlers,8771.588749999895,2848.4523611111126,2848.4523611111126,0,0
2014,701066000,trawlers,6387.135833333333,3139.0394444444432,3139.0394444444432,0,0
2015,701000686,trawlers,5349.57069444434,2261.1426388888713,2261.1426388888713,0,0
2016,701006042,trawlers,5659.9208333333,675.0311111111125,552.7125000000008,122.31861111111134,0
2016,701006471,trawlers,8155.077361110197,2485.1349999999666,2485.1349999999666,0,0
2014,701007044,trawlers,5219.034444444444,3306.9284722222214,3306.9284722222214,0,0
2016,701000948,trawlers,5658.762499999948,1239.8409722222232,1239.8409722222232,0,0
2015,701000708,trawlers,5818.209722222074,1565.4074999999962,1565.4074999999962,0,0
2016,701000950,trawlers,320.6533333333331,129.88750000000005,129.88750000000005,0,0
2016,701006060,drifting_longlines,6658.49694444423,2891.7001388888843,2891.7001388888843,0,0
2016,701000940,trawlers,8783.928888888486,1731.262222222212,1730.4187499999898,0.8434722222222221,0
2016,701006427,trawlers,4900.583333333336,2214.6627777777785,2214.6627777777785,0,0
2016,701000577,trawlers,8759.795555554943,4634.234722222051,4633.478749999828,0,0.7559722222222223
2014,701000942,trawlers,2291.6388888888896,154.5376388888889,148.17833333333334,6.359305555555555,0
2014,701000842,pole_and_line,3526.313888888891,1042.165833333333,1042.165833333333,0,0
2015,701000765,trawlers,8764.567361110961,3206.0704166666583,3206.0704166666583,0,0
2016,701000755,trawlers,4814.15152777774,1220.655555555557,1220.655555555557,0,0
2014,701000791,trawlers,6174.554722222219,2078.7319444444447,2078.7319444444447,0,0
2014,701000908,squid_jigger,4427.0263888888885,1595.8684722222224,1248.5259722222222,347.3425,0
2014,701000771,trawlers,1690.531111111111,297.72569444444446,272.71486111111113,25.010833333333334,0
2014,701000549,trawlers,5455.118194444454,2212.022361111111,2212.022361111111,0,0
2016,701006040,trawlers,8369.856805555022,2700.3552777777604,2700.3552777777604,0,0
2015,701000658,trawlers,6694.574999999948,4055.802777777763,4055.802777777763,0,0
2014,701006059,trawlers,6448.656111111104,2802.8593055555557,2802.8593055555557,0,0
2014,701015000,trawlers,6771.145555555541,2445.2865277777773,2282.058194444444,0,0
2015,701006147,trawlers,2338.285277777779,1021.8675000000002,961.2984722222225,60.569027777777805,0
2016,701000869,trawlers,8242.381805555135,2462.825416666662,2462.825416666662,0,0
2015,701000849,trawlers,8694.507638888683,1377.9083333333288,1377.9083333333288,0,0
2015,701006071,trawlers,3966.1986111110523,1208.3533333333348,1208.3533333333348,0,0
2016,701000627,trawlers,8784.890972221403,5518.031249998664,4531.370972221384,985.0087500000271,0
2014,701000927,trawlers,8046.900694444424,829.803888888889,822.6570833333335,7.146805555555556,0
2014,701000631,trawlers,5907.644999999993,977.5651388888889,874.3086111111113,81.67666666666668,21.579861111111107
2015,701000675,trawlers,4770.488888888893,574.467222222222,407.44472222222214,167.0225,0
2015,701006568,trawlers,2829.20277777777,1048.3272222222222,1046.9881944444444,1.339027777777778,0
2015,701000785,trawlers,5035.976388888813,2281.831944444438,2281.831944444438,0,0
2014,701000786,drifting_longlines,8053.603472222224,2920.264444444445,2884.832222222223,35.43222222222222,0
2015,701000607,trawlers,4834.678333333262,2351.10291666664,2351.10291666664,0,0
2016,701000660,trawlers,4975.728055555353,1925.659305555532,1925.659305555532,0,0
2016,701000902,trawlers,8097.969166666419,2663.9280555555492,2663.9280555555492,0,0
2016,701000901,trawlers,8006.527499999716,2247.733750000003,2057.3938888888993,190.33986111111142,0
2016,701006074,trawlers,5870.499444444211,1655.5906944444002,1655.5906944444002,0,0
2015,701000583,trawlers,8679.446805555428,3089.42208333331,3089.42208333331,0,0
2016,701000584,drifting_longlines,1852.2661111111115,841.4066666666665,827.2281944444443,0,0
2015,701000818,trawlers,6838.944861111122,1189.6247222222228,1189.6247222222228,0,0
2016,701000509,trawlers,8165.971944444036,2704.7856944444225,2704.7856944444225,0,0
2016,701006614,trawlers,3366.7419444444445,1099.2334722222224,1099.2334722222224,0,0
2014,701006007,trawlers,3469.459444444446,697.2143055555559,697.2143055555559,0,0
2016,701000696,trawlers,4780.513888888839,2449.664583333325,2449.664583333325,0,0
2015,701006300,trawlers,4088.9180555555467,1147.527638888889,1140.7772222222222,0,6.750416666666666
2014,701006135,trawlers,4936.9779166666685,793.184027777778,654.5059722222225,135.5331944444444,3.1448611111111116
2016,701007029,drifting_longlines,3763.59986111111,941.8238888888886,941.8238888888886,0,0
2016,701000745,trawlers,7046.650833333137,1414.0688888888822,1414.0688888888822,0,0
2014,701000619,trawlers,7840.214166666663,3547.1086111111126,3547.1086111111126,0,0
2014,701000702,trawlers,5075.480833333322,3584.723749999999,0,0,0
2015,701006140,trawlers,8251.237361111034,887.5741666666665,847.7509722222219,39.82319444444446,0
2014,701000959,trawlers,5372.301944444426,784.1902777777775,469.46055555555563,314.7297222222222,0
2015,701000516,trawlers,6671.782777777724,2511.5001388888713,2511.5001388888713,0,0
2015,701000672,squid_jigger,3834.519722222202,1551.8288888888774,1075.9070833333315,475.92180555555586,0
2014,701000543,trawlers,4657.835555555551,1189.454861111111,1189.454861111111,0,0
2014,701006080,trawlers,7035.380277777754,2251.3722222222214,2251.3722222222214,0,0
2015,701000778,trawlers,7701.87083333312,3075.2097222222137,3075.2097222222137,0,0
2014,701000667,trawlers,7607.783055555554,1134.4161111111118,975.95125,99.27194444444444,59.19291666666666
2014,701000872,fixed_gear,2886.635555555555,48.467638888888885,48.467638888888885,0,0
2015,701000645,trawlers,6071.929166666452,3280.742222222187,3280.742222222187,0,0
2015,701000941,trawlers,4977.056666666658,2836.907083333325,2836.907083333325,0,0
2015,701000945,squid_jigger,3017.4322222222,1340.3180555555582,1060.7890277777797,279.52902777777723,0
2014,701000666,trawlers,6599.531388888888,4307.148472222223,4307.148472222223,0,0
2014,701000785,trawlers,3086.4155555555535,1047.1179166666664,1047.1179166666664,0,0
2016,701000546,trawlers,7474.948472221698,1274.8395833333232,1274.8395833333232,0,0
2015,701000639,trawlers,4702.690555555462,2685.772638888861,2685.772638888861,0,0
2016,701006138,squid_jigger,3985.9566666666724,2599.7859722222283,2539.2247222222277,60.56125000000008,0
2015,701000875,trawlers,6420.1423611109285,1549.5840277777656,903.2762500000031,632.5972222222234,13.710555555555555
2016,701000626,purse_seines,4585.252499999846,2268.5409722221953,2268.5409722221953,0,0
2015,701006201,trawlers,1194.4049999999986,453.5652777777781,259.8443055555557,0,0
2015,701006605,pole_and_line,8760.656527777699,4291.32486111104,4289.683194444377,1.6416666666666662,0
2016,701000617,trawlers,8175.059861111023,3537.4199999999964,3159.757222222218,0,0
2015,701045000,drifting_longlines,8735.46819444438,3382.9626388888696,2795.793055555538,587.1695833333329,0
2014,701000652,trawlers,8435.795416666639,3418.371111111102,3418.371111111102,0,0
2015,701054000,trawlers,5689.250138888877,50.61125,50.61125,0,0
2016,701006145,trawlers,5184.914999999833,2302.1238888888956,2294.6537500000068,7.470138888888889,0
2014,701006119,trawlers,2276.9686111111114,191.55055555555558,191.55055555555558,0,0
2016,701000735,trawlers,8654.79805555465,3851.8918055554796,3727.8031944443746,124.08861111111123,0
2016,701000840,trawlers,5801.026527777583,2414.326944444412,2414.326944444412,0,0
2016,701006003,trawlers,6416.289444444011,2778.47319444433,2778.47319444433,0,0
2016,701006034,trawlers,4579.1769444442825,2036.4388888888625,2036.4388888888625,0,0
2014,701006183,squid_jigger,5064.102499999893,716.716666666666,559.793194444444,156.92347222222236,0
2016,701000717,drifting_longlines,8708.971388888554,3273.5466666666034,2956.730138888847,316.81652777777754,0
2014,701000717,drifting_longlines,8727.552638888856,944.566527777777,944.566527777777,0,0
2014,701006040,trawlers,7245.565277777752,2324.0256944444454,2324.0256944444454,0,0
2014,701000539,trawlers,6346.1965277777335,1875.8576388888866,1875.8576388888866,0,0
2016,701006582,trawlers,1602.3566666666666,599.2375,599.2375,0,0
2014,701000675,trawlers,5257.750277777776,249.22458333333336,181.5006944444445,67.72388888888888,0
2015,701000814,trawlers,988.0161111111148,579.0245833333349,579.0245833333349,0,0
2016,701000842,pole_and_line,1643.166388888889,244.13277777777782,244.13277777777782,0,0
2015,701000892,trawlers,2376.4333333333207,347.2518055555554,210.60583333333358,136.64597222222238,0
2015,701006068,trawlers,8164.8415277777585,2763.5948611111116,2763.5948611111116,0,0
2015,701006085,trawlers,5613.821805555493,978.4456944444452,758.851805555556,219.59388888888878,0
2014,701000528,trawlers,4311.690000000008,2103.2223611111076,2103.2223611111076,0,0
2014,701000674,trawlers,3977.7288888888866,912.1895833333335,777.8394444444447,104.59097222222223,29.759166666666665
2014,701000515,trawlers,7856.513055555538,3778.6752777777765,3778.6752777777765,0,0
2015,701006040,trawlers,8198.407777777516,2901.599999999994,2901.599999999994,0,0
2015,701006058,trawlers,6991.093888888664,3416.411527777716,3416.411527777716,0,0
2014,701000607,trawlers,5599.841388888895,2877.1373611111135,2877.1373611111135,0,0
2014,701000668,fixed_gear,4970.97638888886,2077.6879166666654,2077.6879166666654,0,0
2015,701006073,drifting_longlines,8532.842777777489,3423.249027777745,3300.8843055555226,122.3647222222224,0
2014,701006073,drifting_longlines,7794.384027777776,3681.4163888888884,3455.9931944444434,225.4231944444444,0
2014,701000870,trawlers,5351.180277777777,124.08388888888885,124.08388888888885,0,0
2014,701000932,trawlers,7084.133611111119,3828.40277777778,3828.40277777778,0,0
2014,701038000,trawlers,4770.301944444444,2784.597222222222,2784.597222222222,0,0
2014,701006568,trawlers,2102.5650000000014,76.72111111111113,76.72111111111113,0,0
2014,701000509,trawlers,6240.24180555555,2225.608055555556,2225.608055555556,0,0
2016,701000803,drifting_longlines,3996.3981944444013,1148.9769444444566,1148.9769444444566,0,0
2015,701000878,trawlers,4313.290000000001,1256.448333333333,783.8102777777782,462.6006944444444,10.03736111111111
2015,701031000,trawlers,8335.369166666394,4458.083472222179,3662.0073611110834,796.0761111111152,0
2015,701094000,trawlers,5433.285555555445,2008.9524999999744,2008.9524999999744,0,0
2015,701068000,trawlers,8720.775555555061,3907.8733333332534,3770.009583333264,137.17347222222224,0
2015,701000908,squid_jigger,3326.357499999997,721.7837500000002,600.3036111111112,121.48013888888897,0
2014,701000899,trawlers,5527.295277777773,2634.4208333333318,2634.4208333333318,0,0
2014,701000814,trawlers,4284.325833333338,2061.8827777777806,2061.8827777777806,0,0
2016,701024000,trawlers,8783.951111110695,4728.522638888623,4728.522638888623,0,0
2016,701000597,squid_jigger,8783.766388888396,1958.8770833333192,1950.7811111110982,8.095972222222226,0
2014,701070000,trawlers,3425.6802777777757,407.5406944444444,407.5406944444444,0,0
2016,701000938,trawlers,3888.540833333278,1261.9518055555582,1261.9518055555582,0,0
2015,701019000,trawlers,8764.505694444386,2070.8722222222095,2070.8722222222095,0,0
2016,701007026,squid_jigger,7714.272222221951,1554.5701388888883,1554.5701388888883,0,0
2015,701000872,fixed_gear,1782.1933333333334,17.66597222222222,17.66597222222222,0,0
2015,701030000,trawlers,6282.098611111082,2503.31541666667,2503.31541666667,0,0
2014,701000626,purse_seines,5890.900416666664,2243.3336111111116,2243.3336111111116,0,0
2014,701000615,trawlers,164.78388888888887,97.22652777777778,97.22652777777778,0,0
2014,701000850,trawlers,8403.107777777786,2389.329583333333,2389.329583333333,0,0
2015,701000725,trawlers,7969.120555555505,2735.844027777774,1392.1219444444444,0,0
2015,701000867,trawlers,2800.783055555561,537.0958333333334,266.1755555555556,270.92027777777764,0
2016,701000652,trawlers,8783.914166666373,3451.8823611111034,3451.8823611111034,0,0
2016,701000876,trawlers,3486.528472222206,1065.8662500000005,1065.8662500000005,0,0
2015,701000942,trawlers,681.1519444444446,373.5454166666666,373.5454166666666,0,0
2016,701019000,trawlers,5855.396527777614,1282.1279166666711,1282.1279166666711,0,0
2015,701006341,trawlers,8522.15777777771,3438.491944444443,3438.491944444443,0,0
2015,701000756,trawlers,7621.26527777768,1823.4519444444218,1823.4519444444218,0,0
2015,701006086,trawlers,7129.169027777576,2117.5308333333264,2117.5308333333264,0,0
2016,701006037,trawlers,8495.490972221492,2723.881944444421,2723.881944444421,0,0
2015,701006001,trawlers,1907.0872222222072,351.78402777777666,351.78402777777666,0,0
2014,701000840,trawlers,7114.9540277777805,1377.535416666667,1377.535416666667,0,0
2015,701007039,trawlers,3645.41805555553,1321.1862499999984,1321.1862499999984,0,0
2016,701000814,trawlers,3992.5008333333535,1983.8262499999992,1983.8262499999992,0,0
2014,701000545,trawlers,7880.633333333407,450.3058333333334,450.3058333333334,0,0
2014,701000745,trawlers,6378.895555555554,1439.8819444444434,1439.8819444444434,0,0
2015,701000791,trawlers,4842.549861111055,394.1944444444444,394.1944444444444,0,0
2015,701000950,trawlers,5136.221944444405,2019.4961111111043,2019.4961111111043,0,0
2016,701000596,trawlers,5696.99013888861,629.0502777777755,629.0502777777755,0,0
2015,701006063,trawlers,7725.303888888809,2634.0773611110994,2634.0773611110994,0,0
2015,701000539,trawlers,6948.811388888884,2637.353749999996,2637.353749999996,0,0
2015,701000663,trawlers,1813.7869444444523,750.6072222222214,703.7105555555548,46.89666666666668,0
2016,701000578,trawlers,1774.6891666666666,556.5451388888883,556.5451388888883,0,0
2014,701006038,trawlers,7633.98180555554,2800.7955555555563,2800.7955555555563,0,0
2015,701000729,trawlers,4655.437777777759,2267.879305555551,2267.879305555551,0,0
2015,701000834,trawlers,1336.8266666666364,440.8715277777749,440.8715277777749,0,0
2016,701000583,trawlers,8267.974722222167,3003.4979166666562,3003.4979166666562,0,0
2014,701006145,trawlers,4269.895000000002,518.7869444444444,493.0102777777777,19.87944444444445,5.897222222222222
2014,701000689,trawlers,8755.265138888666,568.6270833333332,545.297083333333,23.329999999999995,0
2014,701094000,trawlers,7624.459305555528,2780.239861111114,2780.239861111114,0,0
2014,701000778,trawlers,8353.88041666651,3650.922499999997,3650.922499999997,0,0
2014,701000940,trawlers,4415.380833333335,508.45666666666676,419.15111111111116,89.30555555555557,0
2015,701000631,trawlers,4995.29333333332,962.8790277777775,644.3291666666668,318.54986111111117,0
2016,701006094,trawlers,6296.807499999739,3619.855555555479,3619.855555555479,0,0
2016,701096000,trawlers,5540.726666666083,2848.9113888888364,2848.9113888888364,0,0
2016,701000885,trawlers,1065.5683333333316,2.9181944444444445,2.9181944444444445,0,0
2015,701000728,trawlers,6482.560833333255,1364.5552777777787,1364.5552777777787,0,0
2014,701078000,trawlers,7093.652638888873,2298.198055555551,2298.198055555551,0,0
2014,701006063,trawlers,7441.243333333337,2284.6447222222214,2284.6447222222214,0,0
2015,701006637,drifting_longlines,3994.063749999861,1053.1948611111393,1053.1948611111393,0,0
2016,701000765,trawlers,8685.849444443578,2575.397222222218,2575.397222222218,0,0
2014,701000720,drifting_longlines,5085.200555555507,2056.203055555562,2056.203055555562,0,0
2014,701000636,trawlers,5263.433333333334,1210.7249999999995,1210.7249999999995,0,0
2015,701000925,trawlers,5292.923472222205,2750.7274999999927,2750.7274999999927,0,0
2014,701000885,trawlers,544.5865277777772,9.326111111111109,9.326111111111109,0,0
2015,701000928,trawlers,4686.2741666665925,2316.3048611110926,2316.3048611110926,0,0
2014,701037000,trawlers,7691.439027777727,2909.8018055555594,2707.133194444444,201.33180555555563,1.3368055555555556
2016,701000591,trawlers,8680.92486111085,2933.456666666633,2933.456666666633,0,0
2014,701007026,squid_jigger,7013.028194444432,996.0644444444446,935.8173611111112,60.24708333333333,0
2015,701000837,trawlers,8116.233333333081,3280.358194444446,3276.6086111111126,0,0
2015,701006204,trawlers,4685.786666666555,2417.150555555515,2417.150555555515,0,0
2014,701006182,trawlers,8528.298472222197,4300.423611111108,3592.919999999999,682.7998611111116,21.60458333333333
2016,701000587,drifting_longlines,5503.638055555168,1723.0461111110974,1723.0461111110974,0,0
2014,701006058,trawlers,6675.00249999998,3038.6983333333337,3038.6983333333337,0,0
2016,701000632,trawlers,3320.46833333331,808.0122222222236,805.6440277777792,2.3681944444444456,0
2016,701000729,trawlers,6027.875277777532,3119.793472222163,3119.793472222163,0,0
2015,701006385,fixed_gear,8759.90152777769,3507.5173611110617,3507.5173611110617,0,0
2015,701006094,trawlers,6425.394999999795,3846.726805555503,3846.726805555503,0,0
2016,701000872,fixed_gear,2732.4465277777795,86.1890277777778,86.1890277777778,0,0
2014,701000902,trawlers,7671.09097222217,2854.793333333337,2854.793333333337,0,0
2016,701000959,trawlers,4291.946666666639,1534.1054166666643,1521.3555555555524,12.74986111111111,0
2015,701000619,trawlers,4864.049999999928,2263.378472222206,2263.378472222206,0,0
2016,701000942,trawlers,3947.809166666666,9.475277777777778,9.475277777777778,0,0
2016,701068000,trawlers,8784.039861110226,4630.042916665881,4349.212916665991,280.82999999999845,0
2016,701006204,trawlers,3824.2783333332777,2030.3747222221994,2030.3747222221994,0,0
2015,701000901,trawlers,8656.336527777592,4093.6399999999717,3491.7813888888477,601.8586111111114,0
2014,701000627,trawlers,8735.685138888879,4639.522638888892,4197.337361111115,442.1852777777776,0
2014,701006034,trawlers,5997.569027777776,2232.8213888888886,2232.8213888888886,0,0
2016,701006066,trawlers,8557.083888888037,782.1083333333355,782.1083333333355,0,0
2016,701006046,trawlers,8169.2218055543535,3628.930277777702,3462.258888888818,166.67138888888888,0
2015,701007040,trawlers,7815.273888888802,2761.8679166666625,2761.8679166666625,0,0
2014,701000578,trawlers,5395.279166666649,1255.5608333333337,1255.5608333333337,0,0
2014,701000531,trawlers,8315.595000000014,2600.6644444444423,2600.6644444444423,0,0
2015,701000732,trawlers,8764.698472222273,3353.8169444443984,3264.901111111069,88.91583333333342,0
2015,701000940,trawlers,8477.853888888496,896.8202777777805,896.8202777777805,0,0
2016,701007028,trawlers,2414.864444444447,41.25222222222222,41.25222222222222,0,0
2015,701038000,trawlers,4060.6363888888873,2254.5287500000004,2254.5287500000004,0,0
2015,701006640,trawlers,3509.7719444444447,1518.1384722222224,1109.6870833333328,0,0
2016,701000713,drifting_longlines,7645.950416666263,5165.001944444352,5136.944166666579,0,22.311666666666664
2016,701006215,purse_seines,3033.466388888893,262.7097222222221,262.7097222222221,0,0
2014,701006377,trawlers,7120.512638888875,3184.3351388888873,3184.3351388888873,0,0
2014,701000948,trawlers,7829.847916666652,530.357222222222,491.3526388888886,39.004583333333336,0
2014,701000553,trawlers,5001.389166666668,2653.729166666667,2653.729166666667,0,0
2016,701000732,trawlers,8597.62249999932,4331.655555555477,4036.1222222221454,295.5333333333325,0
2015,701000949,trawlers,6557.624722222052,3132.3362499999716,3132.3362499999716,0,0
2016,701006084,trawlers,6054.308472221666,1709.9913888888693,1709.9913888888693,0,0
2015,701000660,trawlers,5646.712499999939,2650.199583333314,2650.199583333314,0,0
2016,701000677,trawlers,6106.322777777619,1706.5529166666665,1700.359166666667,6.1937500000000005,0
2016,701000550,trawlers,4624.71972222191,1861.3465277777348,1861.3465277777348,0,0
2016,701537000,trawlers,2244.2941666666784,44.704027777777746,44.704027777777746,0,0
2015,701000844,trawlers,2671.5827777777818,1004.4095833333331,621.6663888888886,0,0
2014,701000591,trawlers,8599.04708333336,3143.681805555554,3143.681805555554,0,0
2015,701000902,trawlers,7692.116111110909,2533.353333333323,2533.353333333323,0,0
2014,701000925,trawlers,6411.4513888888905,2316.5794444444464,2316.5794444444464,0,0
2014,701006061,trawlers,8223.221666666685,2708.834305555558,2708.834305555558,0,0
2016,701038000,trawlers,1555.8700000000003,905.6994444444448,905.6994444444448,0,0
2015,701000899,trawlers,5554.036111111084,2843.866388888891,2843.866388888891,0,0
2014,701007039,trawlers,3832.634722222214,1100.2515277777763,1100.2515277777763,0,0
2014,701000949,trawlers,7817.943611111103,3323.008194444444,3323.008194444444,0,0
2016,701000612,trawlers,4880.535277777639,2906.4047222222,2906.4047222222,0,0
2016,701006183,squid_jigger,4529.230555555453,2136.3691666666477,2136.3691666666477,0,0
2015,701006139,trawlers,3558.8916666666387,938.0647222222245,792.1655555555575,145.8991666666668,0
2016,701000549,trawlers,5978.2083333328455,2005.7486111110727,2005.7486111110727,0,0
2015,701006060,drifting_longlines,4645.519444444415,2624.141388888887,2624.141388888887,0,0
2016,701000628,trawlers,3612.16888888881,879.5708333333465,879.5708333333465,0,0
2016,701000834,trawlers,4452.706249999837,1029.4693055555451,1029.4693055555451,0,0
2016,701006144,squid_jigger,6585.247499999283,1814.9127777777715,1801.0722222222162,13.840555555555556,0
2016,701006151,trawlers,2004.9805555555565,574.3887500000002,574.3887500000002,0,0
2016,701045000,drifting_longlines,8047.656388888787,3964.5336111110632,3470.825138888839,493.70847222222216,0
2014,701006144,squid_jigger,4109.095000000002,894.8770833333338,769.1787500000003,125.69833333333338,0
2016,701000535,trawlers,2231.4944444444436,60.395833333333336,60.395833333333336,0,0
2016,701000687,trawlers,4059.9688888888068,1636.9963888888733,1636.9963888888733,0,0
2015,701000764,trawlers,7867.421805555527,3145.19874999998,3145.19874999998,0,0
2014,701006020,trawlers,7233.510833333265,2730.6840277777746,2730.6840277777746,0,0
2015,701006074,trawlers,5628.423055555365,2041.427083333314,2041.427083333314,0,0
2014,701000901,trawlers,8672.599166666656,4127.320972222225,3545.5133333333347,581.807638888889,0
2014,701000823,trawlers,8485.43680555533,3321.738611111118,2913.512777777782,408.2258333333319,0
2016,701000856,trawlers,5629.409444444325,2856.381944444444,2856.381944444444,0,0
2014,701000960,trawlers,6755.82916666667,3327.928333333333,3327.928333333333,0,0
2016,701000743,trawlers,3190.8774999999796,119.95055555555568,119.95055555555568,0,0
2016,701007022,trawlers,5680.117916666348,3232.068749999963,3232.068749999963,0,0
2016,701000515,trawlers,6452.138888888744,2865.31569444444,2865.31569444444,0,0
2016,701006568,trawlers,2112.3077777777767,983.2844444444445,983.2844444444445,0,0
2016,701000642,trawlers,4939.299722221954,2325.2009722221774,2325.2009722221774,0,0
2016,701000756,trawlers,8662.935277777471,3486.169583333257,3486.169583333257,0,0
2016,701000539,trawlers,7371.248472221857,3059.133055555544,3059.133055555544,0,0
2015,701000668,fixed_gear,5173.7344444442915,2378.15694444443,2378.15694444443,0,0
2016,701000919,trawlers,5291.788472221562,1879.049999999963,1879.049999999963,0,0
2016,701000916,trawlers,7915.684999999582,2415.9572222222087,2415.9572222222087,0,0
2014,701000818,trawlers,7851.88666666666,2135.232916666667,2135.232916666667,0,0
2016,701006068,trawlers,7298.43458333335,2804.1965277777813,2804.1965277777813,0,0
2014,701000856,trawlers,3698.612777777769,1018.2262500000005,1018.2262500000005,0,0
2016,701000525,trawlers,2863.82361111108,747.4441666666687,745.5381944444464,0,0
2016,701007044,trawlers,6357.679999999857,3296.809861111106,3296.809861111106,0,0
2014,701006468,trawlers,8710.007499999987,2183.4006944444445,2183.4006944444445,0,0
2014,701006138,squid_jigger,3501.159444444446,1161.6936111111115,1157.233055555556,4.460555555555556,0
2016,701006640,trawlers,8486.23111111111,3621.7951388888882,2985.982916666667,0,0
2014,701000805,trawlers,5383.866944444406,2195.3145833333465,2195.3145833333465,0,0
2015,701000535,trawlers,2157.0666666666716,143.02041666666662,143.02041666666662,0,0
2014,701000691,trawlers,8002.356805555526,936.5388888888892,742.6304166666671,193.90847222222206,0
2015,701000512,drifting_longlines,6501.913055555539,4032.2426388888844,3694.5691666666635,337.6734722222222,0
2015,701000612,trawlers,4421.128333333311,2026.9422222222042,2026.9422222222042,0,0
2016,701100000,trawlers,5673.04916666609,2357.6674999999395,2357.6674999999395,0,0
2016,701000516,trawlers,5542.198888888441,3087.7569444443297,3087.7569444443297,0,0
2014,701006151,trawlers,4849.564444444447,921.8340277777775,883.5412499999996,38.29277777777778,0
2014,701027000,trawlers,7997.336111111064,3601.9148611111195,3441.7945833333424,159.34513888888875,0
2016,701000945,squid_jigger,3876.19888888883,2188.237361111097,2167.0255555555404,0,21.211805555555554
2016,701000673,trawlers,384.39944444444444,0.4247222222222222,0.4247222222222222,0,0
2015,701000642,trawlers,5814.823055555463,2493.312083333316,2493.312083333316,0,0
2016,701000620,trawlers,8065.929861110804,3825.194583333313,3825.194583333313,0,0
2014,701000756,trawlers,8589.629722222218,3401.5175000000013,3401.5175000000013,0,0
2015,701000591,trawlers,8538.047499999953,2862.197361111107,2862.197361111107,0,0
2016,701000543,trawlers,5154.242777777765,577.6712499999984,577.6712499999984,0,0
2014,701018000,drifting_longlines,8760.12194444439,0.6995833333333333,0.6995833333333333,0,0
2015,701006056,trawlers,8132.642083333209,717.1986111111124,701.6579166666676,15.540694444444444,0
2016,701000844,trawlers,3732.2783333333387,1965.2793055555555,1080.9923611111112,0,0
2014,701006069,squid_jigger,4739.361944444452,447.9743055555555,447.9743055555555,0,0
2015,701006377,trawlers,4171.915277777751,2154.6174999999957,2154.6174999999957,0,0
2015,701000962,squid_jigger,1944.0466666666532,365.85166666666674,202.44333333333282,163.40833333333325,0
2016,701000725,trawlers,8506.871388888787,3451.1918055555525,1816.450972222222,0,0
2016,701006143,squid_jigger,6723.246805554801,1642.4102777777775,1636.2074999999995,6.2027777777777775,0
2014,701000562,trawlers,7556.10624999998,2204.11236111111,2204.11236111111,0,0
2016,701000698,trawlers,3275.575000000002,736.2736111111117,736.2736111111117,0,0
2015,701006143,squid_jigger,5197.29236111099,348.32166666666706,270.34972222222245,77.97194444444449,0
2016,701000831,trawlers,7648.10902777711,1830.422499999964,1830.422499999964,0,0
2014,701006149,trawlers,7913.759444444176,616.7636111111113,455.0808333333331,143.73638888888885,17.94638888888889
2016,701006385,fixed_gear,5106.693333333192,2378.1383333333456,2378.1383333333456,0,0
2014,701000735,trawlers,7051.542222222018,3062.8322222222278,2651.341666666676,411.49055555555503,0
2015,701023000,drifting_longlines,5385.265833333328,1865.5841666666663,1497.1155555555558,331.89013888888894,36.57847222222222
2014,701006001,trawlers,2789.098055555558,408.43708333333325,408.43708333333325,0,0
2015,701006007,trawlers,6483.977777777778,2437.5224999999987,2437.5224999999987,0,0
